child_id,parent_id,link_type,degree,betweenness,closeness
izezj6n,izcjx1b,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izezu6y,izevs0y,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izf05to,izeobt3,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izf0cjw,izduapm,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,4.000310024026862e-05
izf0ley,izea62l,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izf0oyh,ize7b27,reply to a comment,4.50034877703022e-05,1.2658496785076002e-08,3.750290647525183e-05
izf1crs,ize8bym,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izf1uka,izf0cjw,reply to a comment,2.25017438851511e-05,0.0,4.050313899327198e-05
izf2ec9,zfgotx,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izf2ff9,zfgotx,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izf2ygg,zfgotx,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izf34sl,izezcfx,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izf379b,zfgotx,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izf3elh,izf0oyh,reply to a comment,4.50034877703022e-05,1.2152156913672962e-08,3.857441808883045e-05
izf4amb,yxofgp,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izf4nb3,izd65qq,reply to a comment,2.25017438851511e-05,0.0,4.000310024026862e-05
izf4yvl,izd5zdg,reply to a comment,4.50034877703022e-05,4.55705884262736e-09,3.375261582772665e-05
izf4zgf,izen0m2,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izf5xg7,izf3elh,reply to a comment,6.75052316554533e-05,1.063313729946384e-08,3.937805179901443e-05
izf6pos,zg2kag,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izf6q60,zd5wlz,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izf73ky,izdkfyl,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izf7pb1,zfgotx,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izf8a2v,izf5xg7,reply to a comment,2.25017438851511e-05,0.0,4.000310024026862e-05
izf8wlr,izf73ky,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izf9hl9,izehbjq,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izf9we6,zfrizv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfacxh,zfujgb,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfasix,zg2kag,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfbuun,izeg6vl,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izfcgjp,zfy2qh,reply to a submission,4.50034877703022e-05,4.05071897122432e-09,3.0002325180201466e-05
izfdi68,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfdojc,izepuuk,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
izfe9n7,zg756e,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izff7he,zfmjfh,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izffgkz,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfflx3,zfdlvd,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfgjpc,zfgotx,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfh5j2,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfhcsl,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfhur5,izf5xg7,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,4.000310024026862e-05
izfhvbz,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfhy5b,ixmzigs,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izfi2ob,izdrsx7,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
izfi62p,zffn9q,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izfig7x,ix4ks8t,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izfikza,z0sxc2,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfinnm,izfhur5,reply to a comment,2.25017438851511e-05,0.0,4.050313899327198e-05
izfj2s3,zg81tu,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfj6ju,izeb1ky,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.375261582772665e-05
izfjn9h,zfi35e,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfjx4z,zg2kag,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfljbn,izey7kw,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
izflvh7,ix2lfcv,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izfm3m1,izfcgjp,reply to a comment,9.00069755406044e-05,4.55705884262736e-09,3.375261582772665e-05
izfmbi6,zg7tee,reply to a submission,0.0001350104633109066,1.01267974280608e-08,3.0002325180201466e-05
izfmh0v,izfmbi6,reply to a comment,6.75052316554533e-05,3.0380392284182405e-09,3.375261582772665e-05
izfmia0,izdbltx,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izfmtxo,zfz0xx,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfnoei,izbgait,reply to a comment,4.50034877703022e-05,2.8355032798570243e-08,4.000310024026862e-05
izfnqxd,zg8yba,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfo55x,zg914i,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfpczy,izen0m2,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izfpkzg,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfq5bg,izbuufi,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,3.600279021624176e-05
izfqaop,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfqisu,izc0alf,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izfrk6t,zg81tu,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfrnhp,zg03ns,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfs2oy,zg03ns,reply to a submission,6.75052316554533e-05,2.02535948561216e-09,3.0002325180201466e-05
izfvkl5,zgafcs,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfvmfb,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfvwu5,izewlp7,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izfvxrr,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfwsr1,zg2kag,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfwxby,izfnoei,reply to a comment,4.50034877703022e-05,2.7342353055764164e-08,4.050313899327198e-05
izfxhfa,izewvge,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izfxi0q,izfq5bg,reply to a comment,4.50034877703022e-05,2.5316993570152e-09,3.750290647525183e-05
izfxjf9,izewvge,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izfxqm5,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfxwke,izdz9a0,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.375261582772665e-05
izfyaru,izfm3m1,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izfysat,izfxi0q,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
izfysp0,izfi62p,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izfywxm,zg756e,reply to a submission,6.75052316554533e-05,1.2152156913672962e-08,3.0002325180201466e-05
izfyys2,izfywxm,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izfz31d,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfz3a7,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfz7rp,zg7tee,reply to a submission,6.75052316554533e-05,2.02535948561216e-09,3.0002325180201466e-05
izfz917,iwuj249,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izfziif,zg03ns,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfzj7p,zg7tee,reply to a submission,4.50034877703022e-05,6.076078456836481e-09,3.0002325180201466e-05
izfzjwa,zedk8p,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izfzoxh,izfywxm,reply to a comment,6.75052316554533e-05,1.3671176527882082e-08,3.375261582772665e-05
izfzv1r,zgafcs,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izfzx76,zg03ns,reply to a submission,6.75052316554533e-05,5.0633987140304e-09,3.0002325180201466e-05
izg05ui,zg756e,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izg0k6h,zfz0xx,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izg0rs5,iwzjw0f,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izg0s51,izfwxby,reply to a comment,4.50034877703022e-05,2.5316993570152004e-08,4.091226160936564e-05
izg0tp0,zfgotx,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izg147c,izeq7yh,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.375261582772665e-05
izg1bhc,izeg6vl,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izg1lkx,yxsh1y,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izg22h3,izfzj7p,reply to a comment,4.50034877703022e-05,7.5950980710456e-09,3.375261582772665e-05
izg2gjz,zfmjfh,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izg2h4f,izfxwke,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.600279021624176e-05
izg2vww,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izg38t5,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izg44g8,izg22h3,reply to a comment,6.75052316554533e-05,8.10143794244864e-09,3.600279021624176e-05
izg6euo,izg44g8,reply to a comment,4.50034877703022e-05,5.0633987140304e-09,3.750290647525183e-05
izg6fth,izg44g8,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
izg6hsi,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izg6jqx,zgchvk,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izg6uoi,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izg7ifr,izg2h4f,reply to a comment,4.50034877703022e-05,5.0633987140304e-09,3.750290647525183e-05
izg7l7j,izex9es,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izg7ptv,izg6euo,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
izg7tgr,zg2kag,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izg7wnc,izfzv1r,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izg8660,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izg8uca,izfz7rp,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izg8y5z,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izg9vwj,zgchvk,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izganhi,iz9z0o0,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izgans1,zgdaiu,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgb9yy,izg05ui,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izgbdvs,zgdfl2,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgbmhq,zgdhex,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgbp8m,zgdhzs,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgbplw,izewvge,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izgbv8s,izfmbi6,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izgceog,zeqj61,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgcldz,izdubjm,reply to a comment,4.50034877703022e-05,2.5316993570152e-09,3.750290647525183e-05
izgctyy,iz7a0tu,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
izgcx7p,izg147c,reply to a comment,9.00069755406044e-05,6.076078456836481e-09,3.600279021624176e-05
izgdh0z,izgctyy,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
izgdk9x,izgbplw,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izgdrls,izesxqi,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,3.600279021624176e-05
izgf9zb,izg0s51,reply to a comment,4.50034877703022e-05,2.227895434173376e-08,4.125319712277701e-05
izgfw1i,izezexu,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
izggap2,zfuq6r,reply to a submission,6.75052316554533e-05,1.01267974280608e-08,3.0002325180201466e-05
izggd7i,izgdrls,reply to a comment,4.50034877703022e-05,2.5316993570152e-09,3.750290647525183e-05
izgggk3,izgcldz,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
izggmbj,zgeh3i,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izggz6g,izewvge,reply to a comment,4.50034877703022e-05,7.5950980710456e-09,3.375261582772665e-05
izgh9rj,izfmh0v,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izghb3c,izab3gq,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izghfbi,izd8zjq,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izgi8hf,izggap2,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.375261582772665e-05
izgicel,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgix5s,izg7ifr,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
izgiz7u,iwu3h70,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izgj2nv,izggap2,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.375261582772665e-05
izgjj0j,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izglt3i,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgm1sm,zg7tee,reply to a submission,4.50034877703022e-05,3.0380392284182405e-09,3.0002325180201466e-05
izgm285,izdoqhw,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izgn1ut,zgchvk,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izgn2p4,izgn1ut,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izgn3s4,zfrizv,reply to a submission,6.75052316554533e-05,2.02535948561216e-09,3.0002325180201466e-05
izgnd3x,zfh4be,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgnr7n,izfs2oy,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izgok69,izgm1sm,reply to a comment,6.75052316554533e-05,3.0380392284182405e-09,3.375261582772665e-05
izgop34,izgix5s,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izgoxyf,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgpici,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgpn79,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgpze4,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgqpr0,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgquod,z2eqxo,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgqykn,izggz6g,reply to a comment,4.50034877703022e-05,8.10143794244864e-09,3.600279021624176e-05
izgr4k5,izfzoxh,reply to a comment,6.75052316554533e-05,4.05071897122432e-09,3.600279021624176e-05
izgrc0h,izfzx76,reply to a comment,9.00069755406044e-05,4.55705884262736e-09,3.375261582772665e-05
izgrjng,izgfw1i,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izgrn24,izgr4k5,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
izgsdtx,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgsi73,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgtcza,yxr35y,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgtgul,izfmbi6,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izgtjre,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgu68l,z0sxc2,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgupfe,iz13wrx,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izgv117,ixg4j9q,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izgv40n,zghfh6,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgv4ew,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgvaew,izgrc0h,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izgvdqp,izgcx7p,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
izgvdx0,iy8aj29,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izgvqiz,zghk0h,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgw8om,zffn9q,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izgwjmm,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgx1ad,zfgotx,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgx756,zghk0h,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izgxk26,zghk0h,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izgxta2,izgw8om,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izgy50k,zgafcs,reply to a submission,4.50034877703022e-05,1.3164836656479042e-08,3.0002325180201466e-05
izgy9g8,izgx756,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izgzivm,izdb0aq,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
izgzro4,izgj2nv,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.600279021624176e-05
izgzzob,izgi8hf,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.600279021624176e-05
izh08k5,izfzoxh,reply to a comment,4.50034877703022e-05,1.01267974280608e-08,3.600279021624176e-05
izh0k58,zg7tee,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izh0o8p,izgy50k,reply to a comment,4.50034877703022e-05,1.822823537050944e-08,3.375261582772665e-05
izh10rh,zg03ns,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
izh1bn6,izh08k5,reply to a comment,4.50034877703022e-05,1.01267974280608e-08,3.750290647525183e-05
izh1pmh,izgok69,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izh1q24,zg2kag,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izh1vgh,zf8y4q,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izh294k,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izh2zh9,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izh33r9,izgtgul,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izh3lak,izgzro4,reply to a comment,4.50034877703022e-05,5.0633987140304e-09,3.750290647525183e-05
izh3vt8,z3dnnl,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izh3y7q,zfrizv,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izh42bc,izgn3s4,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izh5k2d,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izh6drn,izh3vt8,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izh72t2,izfmbi6,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izh7cbv,iy0k9qe,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
izh7m0w,zg03ns,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izh7vag,izgzzob,reply to a comment,4.50034877703022e-05,5.0633987140304e-09,3.750290647525183e-05
izh7zi4,izeq7yh,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izh8cxo,zfuq6r,reply to a submission,6.75052316554533e-05,3.0380392284182405e-09,3.0002325180201466e-05
izh8kiy,zghk0h,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izh9u2i,zgk7ow,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izh9zyv,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izha9q7,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izhc2jz,izh7vag,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
izhc7fu,izh3lak,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
izhcj7z,iyxudbh,reply to a comment,4.50034877703022e-05,1.063313729946384e-08,3.937805179901443e-05
izhdte7,izh0o8p,reply to a comment,4.50034877703022e-05,2.227895434173376e-08,3.600279021624176e-05
izhdwqn,zgchvk,reply to a submission,4.50034877703022e-05,3.0380392284182405e-09,3.0002325180201466e-05
izheb4j,izfm3m1,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izheh7r,izh1bn6,reply to a comment,4.50034877703022e-05,9.11411768525472e-09,3.857441808883045e-05
izhf4jv,izheh7r,reply to a comment,4.50034877703022e-05,7.088758199642561e-09,3.937805179901443e-05
izhfadi,izhc2jz,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izhfc4d,izhdte7,reply to a comment,4.50034877703022e-05,2.5316993570152004e-08,3.750290647525183e-05
izhfpd9,izhc7fu,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izhg3kj,izhcj7z,reply to a comment,4.50034877703022e-05,8.10143794244864e-09,4.000310024026862e-05
izhg85w,izhf4jv,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,4.000310024026862e-05
izhgd62,iz36ni2,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izhgdfh,izhg85w,reply to a comment,2.25017438851511e-05,0.0,4.050313899327198e-05
izhgg00,izhfc4d,reply to a comment,6.75052316554533e-05,2.7342353055764164e-08,3.857441808883045e-05
izhhcxg,zfi35e,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izhhpf7,zg756e,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izhhx4g,zgllwz,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izhirn8,zgafcs,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
izhitmy,izhhpf7,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izhiwzs,izhgg00,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izhiy6h,izfmh0v,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izhizze,izhgg00,reply to a comment,4.50034877703022e-05,2.4810653698748962e-08,3.937805179901443e-05
izhj8a0,izhhcxg,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izhje9k,izhizze,reply to a comment,4.50034877703022e-05,2.4304313827345924e-08,4.000310024026862e-05
izhjifc,izhg3kj,reply to a comment,4.50034877703022e-05,4.55705884262736e-09,4.050313899327198e-05
izhjnoa,izhje9k,reply to a comment,6.75052316554533e-05,2.2785294213136802e-08,4.050313899327198e-05
izhjw8h,izhjifc,reply to a comment,2.25017438851511e-05,0.0,4.091226160936564e-05
izhjzlq,izhjnoa,reply to a comment,4.50034877703022e-05,1.01267974280608e-08,4.091226160936564e-05
izhk4t0,izhjzlq,reply to a comment,4.50034877703022e-05,5.56973858543344e-09,4.125319712277701e-05
izhk81h,zg03ns,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izhl3wi,iws4wht,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izhnbog,iyir135,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izho4ou,yxuing,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
izhogz4,iwxlmyj,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izhpav4,izh8cxo,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izhptxn,zghk0h,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izhr388,zgchvk,reply to a submission,4.50034877703022e-05,8.10143794244864e-09,3.0002325180201466e-05
izhr77k,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izhrezz,zgafcs,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izhrv83,izen0m2,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izhrwbj,ix9f6dh,reply to a comment,6.75052316554533e-05,8.10143794244864e-09,4.000310024026862e-05
izht0vm,izhpav4,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izht823,izh10rh,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izhtbd6,izfj6ju,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.600279021624176e-05
izhtt0z,izhtbd6,reply to a comment,4.50034877703022e-05,5.0633987140304e-09,3.750290647525183e-05
izhu3oq,zg81tu,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izhufhx,izhtt0z,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
izhui3a,izht823,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izhuoum,izhrezz,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izhuqpn,izhufhx,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izhuyhu,izgqykn,reply to a comment,4.50034877703022e-05,7.5950980710456e-09,3.750290647525183e-05
izhv23x,yxnbra,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izhv4d7,izhuyhu,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.857441808883045e-05
izhvfqf,zgafcs,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
