node_id,degree,betweenness,closeness
ixl6w0s,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixl6wnf,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixl6xr9,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixl6xx1,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixl6y03,2.2550456646747097e-05,0.0,3.006727552899613e-05
z3dbvz,2.2550456646747097e-05,0.0,0.0
ixl75lq,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixl79at,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
ixl7d71,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixl7fcz,4.5100913293494195e-05,4.068276501307432e-09,3.6080730634795355e-05
ixl7jm5,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixl7jml,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
ixl7r4m,2.2550456646747097e-05,0.0,3.006727552899613e-05
z3dkuk,2.2550456646747097e-05,0.0,0.0
ixl89tz,2.2550456646747097e-05,0.0,2.2550456646747097e-05
z3dmmm,2.2550456646747097e-05,0.0,0.0
ixl8hjq,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixl8ii0,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
z3dnnl,0.0007667155259894013,0.0,0.0
ixl8m70,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixl8ofb,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixl8spj,6.765136994024129e-05,4.068276501307432e-09,3.006727552899613e-05
ixl8vec,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixl98si,4.5100913293494195e-05,1.5256036879902868e-09,2.2550456646747097e-05
ixl98tr,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixl9atj,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixl9dfg,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixl9epv,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixl9hdi,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixl9jtl,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
ixl9kqa,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixl9mnw,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixl9pv3,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixl9uyd,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixla1ue,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixla4hc,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixla6x6,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
ixla7ea,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
ixlaa6s,2.2550456646747097e-05,0.0,3.006727552899613e-05
z3e4co,6.765136994024129e-05,0.0,0.0
ixlam6f,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlamv7,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
ixlaoyg,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlau8g,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlaytz,6.765136994024129e-05,5.08534562663429e-09,2.2550456646747097e-05
ixlb2pi,9.020182658698839e-05,2.034138250653716e-09,2.2550456646747097e-05
ixlb5zb,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
ixlb7yu,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlbbka,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlbbz1,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixlbef2,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlbgpf,6.765136994024129e-05,1.5256036879902868e-09,2.2550456646747097e-05
ixlbsqu,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlbtxp,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixlbwu3,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlc0qp,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixlc1fe,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlc3fb,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlc5ar,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
ixlc7eq,2.2550456646747097e-05,0.0,3.758409441124516e-05
ixlcada,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixlcgqe,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlchzz,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlci8h,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixlcked,4.5100913293494195e-05,2.542672813317145e-09,3.758409441124516e-05
ixlcm1m,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixlco3d,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlct5f,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlcwcg,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlcwns,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixld2ua,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixld9fs,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixld9mj,6.765136994024129e-05,1.5256036879902868e-09,2.2550456646747097e-05
ixldc4v,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixldf3r,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixldh3u,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixldo0e,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixldrkt,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixldt6u,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixldtur,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixldtzs,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixldvuy,4.5100913293494195e-05,2.542672813317145e-09,2.2550456646747097e-05
ixldy0r,2.2550456646747097e-05,0.0,3.006727552899613e-05
z3ev1z,4.5100913293494195e-05,0.0,0.0
ixldzu2,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixle1fu,9.020182658698839e-05,1.5256036879902868e-09,2.2550456646747097e-05
ixle55n,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlec53,4.5100913293494195e-05,2.034138250653716e-09,2.2550456646747097e-05
ixleczk,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
ixleeo0,2.2550456646747097e-05,0.0,3.758409441124516e-05
ixlehaa,4.5100913293494195e-05,4.068276501307432e-09,3.6080730634795355e-05
ixlen4t,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
ixleuip,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlez89,6.765136994024129e-05,4.068276501307432e-09,3.006727552899613e-05
ixlf1jn,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlf3du,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlf74a,2.2550456646747097e-05,0.0,3.3825684970120644e-05
z3f6ng,2.2550456646747097e-05,0.0,0.0
ixlfejy,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlfjky,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlfltz,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
ixlg07t,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
ixlg38h,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixlg3eh,4.5100913293494195e-05,2.034138250653716e-09,2.2550456646747097e-05
ixlg8zc,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlgflx,6.765136994024129e-05,2.034138250653716e-09,2.2550456646747097e-05
ixlgirv,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixlgn0h,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlgref,9.020182658698839e-05,1.2204829503922295e-08,3.6080730634795355e-05
ixlgw4r,4.5100913293494195e-05,3.0512073759805737e-09,3.006727552899613e-05
ixlgzdn,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixlh6i4,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixlh82b,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlh9d0,2.2550456646747097e-05,0.0,3.758409441124516e-05
ixlhaux,4.5100913293494195e-05,3.0512073759805737e-09,3.3825684970120644e-05
ixlhcb1,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixlhci2,6.765136994024129e-05,1.5256036879902868e-09,2.2550456646747097e-05
ixlhdwc,2.2550456646747097e-05,0.0,3.758409441124516e-05
ixlhe9v,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixlhfod,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlhhf6,2.2550456646747097e-05,0.0,2.2550456646747097e-05
z3fqfn,2.2550456646747097e-05,0.0,0.0
ixlhp7i,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlhpgz,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlhqkj,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlhzb6,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixli0ea,6.765136994024129e-05,2.542672813317145e-09,2.2550456646747097e-05
ixli0y1,0.00011275228323373549,6.102414751961147e-09,3.006727552899613e-05
ixli4jz,2.2550456646747097e-05,0.0,3.006727552899613e-05
z3fuxy,2.2550456646747097e-05,0.0,0.0
ixli7p9,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixliaaw,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlif51,2.2550456646747097e-05,0.0,4.0590821964144775e-05
ixlih9p,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlijlc,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlin4c,4.5100913293494195e-05,2.034138250653716e-09,3.6080730634795355e-05
ixliqk0,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlity8,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlj3up,2.2550456646747097e-05,0.0,2.2550456646747097e-05
z3g3c4,0.00013530273988048258,0.0,0.0
ixlj507,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixljnc3,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixljs7z,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
z3gane,2.2550456646747097e-05,0.0,0.0
ixljxgx,2.2550456646747097e-05,0.0,2.2550456646747097e-05
z3gapj,0.00018040365317397678,0.0,0.0
ixljxrd,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlkauy,2.2550456646747097e-05,0.0,3.758409441124516e-05
z3gg49,6.765136994024129e-05,0.0,0.0
ixlkips,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlknu8,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlkoek,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlkuwl,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixll6lx,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixllcii,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixllcrp,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixlllg7,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixllodh,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixllole,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
ixllsvr,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlltlh,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixllzve,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixlm20q,4.5100913293494195e-05,2.034138250653716e-09,3.6080730634795355e-05
ixlm3y1,2.2550456646747097e-05,0.0,3.758409441124516e-05
z3guhe,2.2550456646747097e-05,0.0,0.0
ixlm63d,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlmax9,6.765136994024129e-05,1.017069125326858e-09,2.2550456646747097e-05
ixlmemw,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixlmhq5,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlmvht,4.5100913293494195e-05,9.153622127941722e-09,4.0590821964144775e-05
ixln1go,4.5100913293494195e-05,1.5256036879902868e-09,2.2550456646747097e-05
ixln2vz,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixln5lu,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixln60y,2.2550456646747097e-05,0.0,3.006727552899613e-05
z3h4b7,2.2550456646747097e-05,0.0,0.0
ixlnama,2.2550456646747097e-05,0.0,2.2550456646747097e-05
z3h4bu,2.2550456646747097e-05,0.0,0.0
ixlnanv,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlnhbb,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlnkv3,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlnlyb,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlnn3w,6.765136994024129e-05,2.034138250653716e-09,2.2550456646747097e-05
ixlnnot,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixlnqmj,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlo9qb,6.765136994024129e-05,1.017069125326858e-09,2.2550456646747097e-05
ixloctg,4.5100913293494195e-05,1.5256036879902868e-09,2.2550456646747097e-05
z3hdtf,9.020182658698839e-05,0.0,0.0
ixlodwm,2.2550456646747097e-05,0.0,2.2550456646747097e-05
z3hfll,6.765136994024129e-05,0.0,0.0
ixlokxi,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlomtj,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixloozl,2.2550456646747097e-05,0.0,2.2550456646747097e-05
z3hhb5,0.00013530273988048258,0.0,0.0
ixlorel,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlorij,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlorqt,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlp15s,4.5100913293494195e-05,2.542672813317145e-09,2.2550456646747097e-05
ixlp2yi,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlp469,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
z3hl0d,2.2550456646747097e-05,0.0,0.0
ixlp6u9,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlpch0,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
ixlpehd,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixlpet0,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixlphyi,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
z3hpod,9.020182658698839e-05,0.0,0.0
ixlpoyx,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlpput,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlps9b,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
ixlpw63,2.2550456646747097e-05,0.0,3.758409441124516e-05
ixlq0fu,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlq1ht,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
ixlq4nm,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlq5xi,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlq621,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlqc43,2.2550456646747097e-05,0.0,3.758409441124516e-05
ixlqd5m,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlqjo4,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlqjwo,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlqqqv,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
ixlqv1o,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlqwn0,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlr2tk,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlrj43,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
z3i59r,2.2550456646747097e-05,0.0,0.0
ixlrjl0,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlrk25,2.2550456646747097e-05,0.0,2.2550456646747097e-05
z3i6wa,2.2550456646747097e-05,0.0,0.0
ixlrov0,2.2550456646747097e-05,0.0,2.2550456646747097e-05
z3i8v9,4.5100913293494195e-05,0.0,0.0
ixlrx4k,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixls1yv,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlsax7,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlsd5q,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlsdl2,4.5100913293494195e-05,2.034138250653716e-09,3.6080730634795355e-05
ixlshh2,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixlsja8,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
z3iez7,0.0009020182658698839,0.0,0.0
ixlsmnx,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlspxn,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixlsz5i,0.00024805502311421807,2.2884055319854304e-08,2.2550456646747097e-05
ixlt697,0.00011275228323373549,4.72937143276989e-08,3.3825684970120644e-05
ixlt702,6.765136994024129e-05,1.017069125326858e-09,2.2550456646747097e-05
ixlt9j1,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixltno8,6.765136994024129e-05,5.08534562663429e-09,2.2550456646747097e-05
ixltp9n,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
ixltpkt,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixltqgk,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixltqsk,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlts5q,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixltxvo,2.2550456646747097e-05,0.0,3.758409441124516e-05
ixlu0ve,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlu2ex,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlu6vl,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
ixlu7y2,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixluaws,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixluccx,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixluiq0,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
ixluj3z,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixluk77,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixluput,6.765136994024129e-05,1.3221898629249153e-08,3.006727552899613e-05
ixlusup,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixluupb,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlv0mn,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlv336,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
ixlvahl,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
z3j10h,2.2550456646747097e-05,0.0,0.0
ixlvcm1,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlvd7c,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlvfcv,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlvhm1,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlvvlg,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixlw2fh,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlw39w,4.5100913293494195e-05,3.0512073759805737e-09,3.3825684970120644e-05
z3j70u,2.2550456646747097e-05,0.0,0.0
ixlw3up,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlw8ty,4.5100913293494195e-05,1.5256036879902868e-09,2.2550456646747097e-05
ixlwaic,6.765136994024129e-05,1.5256036879902868e-09,2.2550456646747097e-05
ixlwaj7,4.5100913293494195e-05,1.5256036879902868e-09,2.2550456646747097e-05
ixlwb2e,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
ixlwfja,2.2550456646747097e-05,0.0,2.2550456646747097e-05
z3j9s7,4.5100913293494195e-05,0.0,0.0
ixlwg9o,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlwh3u,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlwj3g,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlwjbc,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlwk8y,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlwx7p,4.5100913293494195e-05,4.271690326372803e-08,3.8657925680137875e-05
ixlwy02,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixlwy12,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixlwyhl,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixlwykj,6.765136994024129e-05,1.5256036879902868e-09,2.2550456646747097e-05
ixlwyqk,4.5100913293494195e-05,8.136553002614864e-09,4.0089700705328174e-05
ixlx6ck,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlx9lv,2.2550456646747097e-05,0.0,4.0089700705328174e-05
ixlx9xg,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlxa62,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlxffe,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlxkeq,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlxlce,4.5100913293494195e-05,4.068276501307432e-09,3.006727552899613e-05
ixlxltj,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixlxoxn,6.765136994024129e-05,1.017069125326858e-09,2.2550456646747097e-05
ixlxqv0,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixlxymg,0.00013530273988048258,8.136553002614864e-09,3.006727552899613e-05
ixlxzn6,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
ixlylsc,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlyo7q,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlypfm,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
ixlys8w,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixlyv4m,2.2550456646747097e-05,0.0,3.6080730634795355e-05
z3jub1,0.00022550456646747098,0.0,0.0
ixlyydi,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlz284,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixlz2qv,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixlz3gb,2.2550456646747097e-05,0.0,3.758409441124516e-05
ixlz6w9,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixlz9cf,6.765136994024129e-05,4.576811063970861e-09,3.3825684970120644e-05
ixlzbk5,2.2550456646747097e-05,0.0,3.3825684970120644e-05
z3jzxh,2.2550456646747097e-05,0.0,0.0
ixlzows,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlzq91,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
z3k0od,2.2550456646747097e-05,0.0,0.0
ixlzris,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixlztvw,6.765136994024129e-05,2.034138250653716e-09,3.006727552899613e-05
ixlzviq,4.5100913293494195e-05,1.5256036879902868e-09,3.3825684970120644e-05
ixlzw3a,2.2550456646747097e-05,0.0,3.3825684970120644e-05
z3k2ou,0.00018040365317397678,0.0,0.0
ixm00ll,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixm071r,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixm07be,6.765136994024129e-05,3.0512073759805737e-09,3.3825684970120644e-05
z3k53w,2.2550456646747097e-05,0.0,0.0
ixm0b7p,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixm0fx2,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixm0i2g,4.5100913293494195e-05,2.034138250653716e-09,3.006727552899613e-05
ixm0lff,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixm0lr2,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixm0ovl,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixm0ph8,4.5100913293494195e-05,1.017069125326858e-09,2.2550456646747097e-05
ixm0v9a,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixm10fg,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixm11q0,0.00011275228323373549,2.542672813317145e-09,2.2550456646747097e-05
ixm177z,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixm1900,4.5100913293494195e-05,3.0512073759805737e-09,3.3825684970120644e-05
z3k6yv,0.0001578531965272297,0.0,0.0
ixm19xa,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixm1b92,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixm1eym,4.5100913293494195e-05,2.034138250653716e-09,3.6080730634795355e-05
ixm1gqw,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixm1j03,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixm1joy,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixm1ktp,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixm1pd3,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixm1q8s,4.5100913293494195e-05,4.068276501307432e-09,3.6080730634795355e-05
ixm1tkb,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixm1uym,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixm1yc4,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixm25jg,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixm27tg,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixm28ja,4.5100913293494195e-05,1.017069125326858e-09,3.006727552899613e-05
ixm29qb,6.765136994024129e-05,1.017069125326858e-09,2.2550456646747097e-05
ixm2av1,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixm2ir3,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixm2j58,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixm2kur,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixm2nzy,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixm2qq4,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixm2w4q,4.5100913293494195e-05,2.034138250653716e-09,3.6080730634795355e-05
ixm32tl,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixm35zj,2.2550456646747097e-05,0.0,3.8657925680137875e-05
ixm3d92,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixm3dpz,2.2550456646747097e-05,0.0,3.6080730634795355e-05
ixm3h1m,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixm3m7m,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixm3mr9,4.5100913293494195e-05,5.08534562663429e-10,2.2550456646747097e-05
ixm3rbu,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixm3yhm,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixm40t2,2.2550456646747097e-05,0.0,3.3825684970120644e-05
ixm439g,2.2550456646747097e-05,0.0,3.006727552899613e-05
ixm468g,4.5100913293494195e-05,4.068276501307432e-09,3.6080730634795355e-05
ixm4bv1,6.765136994024129e-05,1.5256036879902868e-09,2.2550456646747097e-05
ixm4jaj,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixm4n7o,2.2550456646747097e-05,0.0,2.2550456646747097e-05
ixm4q6e,2.2550456646747097e-05,0.0,3.758409441124516e-05
